date,0001.HK,0002.HK,0003.HK,0004.HK,0005.HK,0006.HK,0008.HK,0010.HK,0011.HK,0012.HK,0013.HK,0014.HK,0016.HK,0017.HK,0018.HK,0019.HK,0023.HK,0027.HK,0041.HK,0045.HK,0066.HK,0069.HK,0071.HK,0083.HK,0097.HK,0098.HK,0101.HK,0135.HK,0142.HK,0144.HK,0151.HK,0175.HK,0179.HK,0191.HK,0223.HK,0241.HK,0242.HK,0267.HK,0270.HK,0288.HK,0291.HK,0293.HK,0315.HK,0322.HK,0330.HK,0363.HK,0386.HK,0388.HK,0511.HK,0551.HK,0583.HK,0669.HK,0688.HK,0700.HK,0762.HK,0823.HK,0836.HK,0857.HK,0868.HK,0883.HK,0906.HK,0939.HK,0941.HK,0960.HK,0968.HK,0992.HK,1038.HK,1044.HK,1088.HK,1093.HK,1109.HK,1113.HK,1177.HK,1186.HK,1199.HK,1211.HK,1299.HK,1398.HK,1810.HK,1876.HK,1898.HK,1928.HK,1997.HK,2007.HK,2018.HK,2020.HK,2038.HK,2269.HK,2313.HK,2318.HK,2319.HK,2331.HK,2382.HK,2388.HK,2600.HK,2628.HK,3328.HK,3690.HK,3968.HK,3988.HK,6098.HK,6862.HK,9988.HK
2016-11-28,77.658234,60.466187,8.743263,13.734015,49.602501,44.199783,3.101151,25.373625,119.908813,25.027277,,27.227522,84.732529,28.146748,0.567185,64.688408,27.957867,35.470146,28.07646,8.395829,31.468868,8.109099,15.067904,9.119431,0.47740899999999997,2.997474,14.171502,3.515184,4.147894,14.01671,4.620246,7.430698,19.804878,7.477818,0.58,4.3,2.554428,9.52155,8.801585,5.304868,16.206505,10.081108,8.312879,8.308269,6.27,17.135998,3.672334,182.00267,23.365688,19.567457,1.843,27.000055,17.986727,192.833664,7.645803,44.634403,9.796091,4.375232,4.537938,7.479893,3.04495,4.412149,65.028229,8.70307,2.211717,3.746253,51.982868,50.115208,8.598043,4.086262,15.911069,43.517242,2.318703,9.951978,6.138731,46.569557,43.808086,3.613526,,,3.546027,32.030411,,3.105431,64.429146,20.466793,2.404775,,43.206097,38.237473,15.848874,5.538966,39.994946,23.406397,3.64,19.58008,4.233779,,16.419437,2.584461,,,
2016-11-29,77.494064,61.473961,8.779591,13.696664,48.876602,44.230011,3.179391,24.694731,119.582077,25.14464,,27.30904,84.31263,28.081141,0.561398,64.6465,27.828831,35.564724,27.99543,8.293216,31.428373,8.185328,14.818985,9.135155,0.484987,2.980491,14.008795,3.509039,4.155734,14.030971,4.539817,7.366083,20.074333,7.477818,0.55,4.26,2.581129,9.443505,8.882632,5.321682,16.070644,10.023393,8.312879,7.748553,6.44,16.905985,3.658882,180.936279,23.577333,19.926493,1.843,27.603148,17.867081,190.562683,7.619737,44.84634,9.826562,4.367054,4.522555,7.412573,3.06931,4.41973,64.452751,8.46648,2.195273,3.722936,52.383976,52.444283,8.36121,4.105768,15.744458,43.897491,2.267367,9.85008,6.075446,46.126507,43.761581,3.628708,,,3.410618,32.405285,,3.105431,65.258705,20.230999,2.385537,,42.93206,37.928753,15.577954,5.588157,39.51133,23.528095,3.61,19.448963,4.198673,,16.351379,2.562559,,,
2016-11-30,77.576149,61.151474,8.743263,14.319235,49.239552,44.743954,3.207843,24.18556,120.072166,25.14464,,27.879679,85.236382,28.34358,0.572973,64.772263,27.656782,36.416016,27.833372,8.367845,31.428373,8.051925,14.536876,9.591124,0.492565,2.955017,14.22031,3.484457,4.273349,13.888379,4.42364,7.403006,20.164152,7.429574,0.58,4.34,2.545527,9.318633,8.801585,5.422567,15.93478,10.100348,8.39145,8.063393,6.35,16.752644,3.645431,181.291718,23.408014,20.07011,1.843,28.067066,17.867081,191.253845,8.184484,45.270226,9.719917,4.309807,4.445642,7.315336,3.04495,4.381826,64.9515,8.424232,2.178829,3.738481,51.982868,49.030983,8.268537,4.061881,15.694475,44.869236,2.275923,9.357576,6.423518,45.978832,43.994106,3.605934,,,3.309061,31.822151,,3.15634,64.705681,21.457119,2.404775,,43.57148,37.840542,15.384438,5.617672,37.770309,23.609224,3.46,19.711197,4.18463,,16.300335,2.577161,,,
2016-12-01,77.740326,60.708054,8.658491,14.132462,49.320206,44.139313,3.243406,24.05827,119.418709,25.203321,,28.042715,85.236382,28.540407,0.572973,64.562645,27.61377,35.470146,28.198004,8.395829,30.901875,8.061453,14.65304,9.229493,0.484987,2.887086,14.106418,3.527475,4.218463,13.817082,4.432579,7.375314,19.849791,7.477818,0.57,4.21,2.59003,9.349852,8.623284,5.262833,16.090054,10.081108,8.50145,8.16834,6.39,17.174335,3.732867,181.469467,23.746647,20.357338,1.843,28.391811,18.06649,192.043762,8.540709,44.761562,9.811326,4.514257,4.437949,7.764128,3.004351,4.434892,65.948982,8.483379,2.187051,3.761798,52.22353,50.034897,8.237646,4.008244,15.994373,44.446739,2.310148,9.357576,6.178285,45.289635,43.575565,3.6363,,,3.258283,31.655546,,3.221794,64.475235,20.938372,2.443252,,43.617153,37.664124,15.229627,5.529128,38.012123,23.568659,3.57,19.492668,4.163567,,16.504513,2.599063,,,
2016-12-02,77.001518,59.790073,8.549506,13.858533,49.320206,43.353271,3.186504,23.59153,119.091995,24.821899,,28.083475,84.81649,28.277967,0.590336,64.14341,27.355698,33.814865,27.99543,8.386501,30.658865,8.16627,14.570064,9.150876,0.47740899999999997,2.895577,13.846092,3.527475,4.273349,13.760049,4.432579,7.061471,19.535423,7.62255,0.56,4.16,2.572229,9.193761,8.590868,5.271239,15.546599,9.984916,8.360021,8.028412,6.5,16.944321,3.672334,180.225311,23.619661,20.752275,1.843,28.345417,17.827198,188.587967,8.253993,44.634403,9.750387,4.489724,4.476407,7.734209,3.012471,4.396987,64.682945,8.500278,2.113053,3.746253,51.862537,49.392395,8.237646,4.071635,15.761118,43.64399,2.293036,9.425508,6.186195,44.64967,42.133884,3.605934,,,3.258283,30.405987,,3.221794,63.230907,20.938372,2.424014,,43.754169,36.958485,14.823245,5.499613,36.94817,23.244133,3.54,18.968203,4.100376,,16.351379,2.584461,,,
2016-12-05,76.673149,60.277493,8.537395,13.821177,49.441193,43.534668,3.207843,24.100698,119.337036,24.821899,,27.838917,85.236382,28.310772,0.533814,64.14341,27.441723,34.666157,28.07646,8.339857,30.820868,8.185328,14.420713,9.198047,0.484987,2.895577,13.813551,3.509039,4.265508,13.603196,4.42364,7.116854,19.715061,7.477818,0.55,4.08,2.518826,9.131324,8.590868,5.338496,15.682463,10.042632,8.297163,8.080884,6.4,16.560968,3.67906,175.426422,23.661991,20.859989,1.843,27.649538,17.667671,187.600571,8.175797,44.634403,9.582802,4.473368,4.376419,7.584612,3.03683,4.389406,64.030739,8.305939,2.104831,3.707392,51.702091,48.629417,8.103784,4.008244,15.544529,43.094746,2.333791,9.221712,6.035892,43.123611,42.366421,3.621117,,,3.199041,31.030769,,3.178158,63.599606,20.608265,2.375918,,43.936855,36.517452,15.113517,5.361876,36.658001,23.244133,3.54,18.837086,4.107397,,16.368395,2.56986,,,
2016-12-06,77.042549,60.480598,8.585835,13.833629,51.13493,43.957916,3.236293,24.609873,120.235542,24.880579,,28.083475,85.404327,28.21236,0.527534,64.017639,27.957867,35.943073,28.441086,8.423816,31.266376,8.232974,14.304551,9.41817,0.47740899999999997,2.887086,14.057609,3.527475,4.390965,13.688754,4.432579,7.347621,19.849791,7.526062,0.56,4.08,2.554428,9.209369,8.444983,5.330089,15.624234,9.965676,8.265735,8.08963,6.48,16.829311,3.712689,174.53772,23.788979,20.716375,1.843,27.417582,17.587908,187.501846,8.236614,44.803951,9.719917,4.514257,4.384109,7.614532,2.963752,4.41973,64.260925,8.331286,2.080165,3.715164,52.103191,48.669575,8.103784,4.003367,15.577851,42.841255,2.359531,9.170764,6.099177,43.911255,42.087387,3.659074,,,3.232893,31.155724,,3.207249,63.50742,21.17417,2.385537,,45.032997,36.517452,15.326384,5.302846,36.174393,23.487528,3.62,19.492668,4.107397,,16.419437,2.584461,,,
2016-12-07,76.016403,60.033783,8.670604,13.920789,52.828678,43.746296,3.236293,24.779593,120.398903,24.909916,,28.450319,86.328079,28.441994,0.527534,64.14341,28.172932,35.943073,28.360064,8.433145,31.185375,8.271091,13.939469,9.449616,0.484987,2.904069,14.301662,3.582784,4.328236,13.973936,4.42364,7.661465,19.849791,7.574306,0.56,4.03,2.563328,9.287414,8.590868,5.422567,15.663054,9.984916,8.265735,8.045902,6.4,17.02099,3.746319,172.049423,23.746647,21.147219,1.843,27.417582,17.548023,187.79805,8.132354,45.566933,9.780858,4.50608,4.399493,7.629491,3.126149,4.427311,64.491127,8.407332,2.096609,3.715164,52.544407,48.428638,8.289131,4.071635,15.577851,43.136997,2.419591,9.357576,6.091266,43.615887,41.947868,3.666666,,,3.283672,31.155724,,3.243612,63.415237,21.315643,2.414394,,44.713291,36.958485,15.40379,5.224141,35.690777,23.93375,3.55,19.667492,4.149524,,16.521528,2.599063,,,
2016-12-08,75.852242,60.399349,8.646381,14.057755,52.707699,43.867222,3.250519,25.416056,121.379082,25.027277,,28.001953,86.580009,28.573215,0.527534,64.85611,28.344978,35.612026,28.360064,8.367845,31.266376,8.194859,14.055634,9.543957,0.484987,2.91256,14.448094,3.607366,4.35176,14.173561,4.477261,7.827616,19.75997,7.526062,0.55,4.12,2.554428,9.39668,8.526031,5.47301,15.663054,10.004154,8.187162,8.203322,6.44,16.905985,3.773222,173.293564,23.069384,20.967699,1.843,27.881502,17.867081,188.489212,8.253993,45.694099,9.780858,4.50608,4.684075,7.68933,3.158628,4.465216,64.836411,8.770665,2.129497,3.722936,52.383976,48.990829,8.330319,4.135024,15.877742,43.939743,2.411011,8.91602,6.265303,43.763573,41.157284,3.681849,,,3.33445,31.239027,,3.279976,63.461334,21.787228,2.404775,,44.530602,37.090786,15.713413,5.204463,36.126026,23.730925,3.57,19.448963,4.233779,,16.844814,2.628266,,,
2016-12-09,76.303734,60.480598,8.561614,13.870981,53.030315,43.625362,3.250519,25.288763,120.888992,25.14464,,27.105246,88.343506,28.802849,0.514974,64.730331,28.172932,33.105469,28.64366,8.274556,31.509378,8.213916,14.072227,9.575401,0.47740899999999997,2.887086,14.366746,3.588929,4.3596,14.244858,4.441514,7.643003,19.849791,7.767282,0.57,4.08,2.554428,9.256197,8.31531,5.557081,15.197237,10.023393,8.39145,8.18583,6.39,16.905985,3.739593,171.249573,23.323357,21.254929,1.843,27.139233,17.946844,185.823318,8.427759,45.948425,9.613271,4.448834,4.760989,7.67437,3.101789,4.457635,64.145828,8.635471,2.129497,3.715164,52.22353,48.910522,8.309725,4.091138,15.844425,44.742493,2.415302,8.9499860000000009,6.304856,42.828243,40.645721,3.681849,,,3.325987,28.781557,,3.26543,62.862198,21.032692,2.414394,,43.708496,37.31131,15.5199,4.8798,35.884216,23.812056,3.51,19.405258,4.254842,,16.708693,2.628266,,,
2016-12-12,75.564919,59.911949,8.501066,13.597051,52.102787,43.383507,3.193617,24.694731,120.398903,24.557833,,27.268282,86.160126,28.409189,0.514974,63.724174,27.785818,32.63253,28.360064,8.059998,30.861368,8.337791,13.773525,9.481063,0.47740899999999997,2.870103,14.187772,3.558203,4.390965,13.688754,4.370021,7.199931,19.670151,7.62255,0.56,3.85,2.492125,9.037669,8.444983,5.548673,14.944921,9.850244,8.312879,8.194576,6.25,16.407619,3.746319,168.494644,23.069384,20.357338,1.843,26.443354,17.548023,182.762466,8.106288,45.439762,9.460921,4.473368,4.699458,7.644452,3.08555,4.396987,62.956539,8.618573,2.113053,3.707392,51.862537,47.625507,8.031705,4.057005,15.477885,43.348236,2.333791,8.678258,6.083356,41.252949,40.738724,3.6363,,,3.258283,28.448341,,3.272703,61.387432,20.749744,2.366299,,42.749378,36.826176,15.094166,4.830608,35.255516,23.325268,3.45,18.705969,4.163567,,16.572573,2.584461,,,
2016-12-13,74.90818,59.668221,8.501066,13.572145,51.538204,43.353271,3.143828,25.203903,119.990486,24.675194,,27.390562,86.076141,28.179554,0.514974,63.09531,27.226665,32.63253,28.441086,8.125299,31.347374,8.128157,13.922878,9.371001,0.47740899999999997,2.91256,14.090149,3.564348,4.390965,13.802824,4.414704,7.227623,19.670151,7.62255,0.57,3.91,2.509926,9.037669,8.477403,5.632744,15.119603,9.850244,8.265735,8.351995,6.39,16.445959,3.779948,168.494644,22.730751,20.716375,1.843,26.489742,17.388498,183.947296,8.271368,44.634403,9.491392,4.710531,4.753297,7.764128,3.231707,4.366664,62.879795,8.618573,2.137719,3.707392,51.74221,47.866447,8.114081,4.086262,15.327939,43.432751,2.380981,8.79714,6.225749,42.188278,41.389805,3.613526,,,3.292135,28.614943,,3.243612,61.663952,20.7969,2.366299,,43.708496,37.223095,15.248978,4.840446,34.385006,23.2847,3.47,18.793381,4.128461,,16.674664,2.56986,,,
2016-12-14,74.99028,59.790073,8.476848,13.572145,52.062462,42.83931,3.172279,25.076607,120.072166,24.587175,,27.06448,85.740234,28.113941,0.514974,63.17915,27.097626,32.679829,28.198004,8.153283,31.306875,8.090041,13.690553,9.386724,0.47740899999999997,2.91256,14.122689,3.625802,4.383124,13.74579,4.370021,6.904549,19.580332,7.62255,0.56,3.95,2.501025,9.006452,8.266683,5.531859,15.604827,9.773289,8.265735,8.273285,6.42,16.17761,3.90774,168.850143,22.857737,21.039509,1.843,27.510363,17.22897,184.440979,8.253993,44.50724,9.384748,4.923158,4.768681,7.764128,3.247947,4.336339,63.071629,8.432682,2.162385,3.684075,51.581768,47.826286,8.000813,4.193539,15.161329,43.517242,2.359531,8.644293,6.146642,41.843685,41.017761,3.575569,,,3.241356,28.323381,,3.207249,63.50742,20.655424,2.347061,,43.25177,36.870274,15.326384,4.919153,32.643997,23.122437,3.42,18.837086,4.114418,,16.470486,2.56986,,,
2016-12-15,74.087265,59.383896,8.35575,13.223502,51.618858,42.264904,3.12249,24.270422,119.582077,24.176409,,26.738401,83.7248,27.326626,0.514974,62.38261,26.58148,31.686665,26.982571,7.976039,30.901875,7.956635,13.508013,9.166599,0.47740899999999997,2.929543,13.683389,3.619656,4.43801,13.560422,4.343212,6.756858,19.625242,7.526062,0.56,3.89,2.474324,8.912796,8.31531,5.489824,15.274876,9.734812,8.202877,8.325759,6.32,15.755917,3.827029,166.0952,22.519106,21.111315,1.843,27.000055,16.909916,181.676346,8.002028,42.726948,9.247633,4.8332,4.845595,7.494854,3.182988,4.207462,62.764713,8.339737,2.096609,3.660758,51.020226,46.862545,7.774277,4.081386,14.878097,42.461002,2.290891,8.627311,6.23366,41.548321,40.69223,3.469288,,,3.173652,27.698605,,3.15634,63.000469,20.7969,2.308584,,43.799847,36.120518,14.90065,4.751901,32.982529,22.838476,3.26,18.094093,3.973995,,15.823916,2.518755,,,
2016-12-16,73.88205,59.01833,8.35575,13.011826,51.578533,41.720718,3.04425,24.694731,120.072166,24.147068,,26.860683,83.514854,27.228209,0.527534,61.795666,26.323408,32.065014,27.144634,7.985367,30.699368,7.870876,13.5412,9.009368,0.484987,2.946526,13.715931,3.638093,4.485056,13.617457,4.334274,6.701475,19.715061,7.477818,0.57,4.03,2.438722,8.990843,8.607077,5.456195,15.119603,9.792528,8.25002,8.334505,6.39,16.25428,3.820303,164.495605,22.561436,20.824085,1.843,26.350569,16.710505,181.577621,7.889078,42.557396,9.384748,4.808667,4.845595,7.539733,3.264187,4.207462,62.342693,8.534078,1.997945,3.676302,49.97736,46.380661,7.80517,4.022872,14.711487,42.545506,2.282311,8.644293,6.415606,41.991371,41.296795,3.469288,,,3.173652,27.490343,,3.134522,63.276981,21.40996,2.337442,,44.48494,35.679482,14.51362,4.545297,33.514507,22.473389,3.21,17.919268,3.959953,,15.840931,2.526056,,,
2016-12-19,72.896957,58.490303,8.31942,12.874862,51.417221,41.327694,3.015799,24.015839,118.928642,24.059048,,26.656883,82.927017,27.064178,0.527534,61.586052,26.022324,31.781248,27.144634,7.742822,30.375357,7.908992,13.524605,9.009368,0.47740899999999997,2.946526,13.471874,3.619656,4.43017,13.703009,4.343212,6.673782,19.543152,7.526062,0.58,3.97,2.412021,8.741097,8.363936,5.321682,14.925511,9.773289,8.124305,8.343251,6.32,16.139273,3.779948,162.273865,22.222801,20.788181,1.843,26.118614,16.47121,179.899094,7.828259,42.515011,9.308571,4.841378,4.784064,7.479893,3.134269,4.184719,61.843941,8.305939,2.006167,3.660758,49.736698,45.0555,7.599228,4.022872,14.444915,41.996258,2.278021,8.491447,6.383963,41.695999,40.785236,3.461696,,,3.156726,27.323736,,3.112704,62.677853,21.221327,2.375918,,43.57148,35.062042,14.455565,4.624003,32.982529,22.189426,3.17,17.613331,3.889741,,15.653767,2.496853,,,
2016-12-20,72.404396,58.896488,8.307308,12.874862,50.409042,41.599792,3.001573,23.506668,119.337036,23.941687,,26.493843,82.843048,27.064178,0.546375,61.544128,25.979315,31.544781,27.549774,7.696178,30.375357,7.804173,13.508013,8.993645,0.47740899999999997,2.955017,13.406794,3.607366,4.296873,13.674493,4.289591,6.793781,19.40744,7.513876,0.57,3.87,2.385319,8.663053,8.347729,5.246019,14.343243,9.734812,8.092876,8.264542,6.15,16.215944,3.75977,161.829544,22.095814,20.824085,1.843,26.257784,16.431335,179.405396,7.793507,42.515011,9.339042,4.79231,4.737915,7.420053,3.028711,4.146813,62.803074,8.0947,2.030833,3.652985,49.53614,45.175964,7.588931,4.022872,14.37827,41.151257,2.2866,8.347093,6.265303,41.154499,40.831745,3.454105,,,3.131336,27.198776,,3.119976,62.263092,21.221327,2.347061,,43.160431,34.532803,14.223348,4.64368,32.112026,22.351688,3.18,17.394802,3.847614,,15.517646,2.467649,,,
2016-12-21,72.158134,58.815239,8.295199,12.762797,50.892967,41.539326,3.022912,23.421808,118.683594,23.941687,,26.412327,82.63311,27.16259,0.552655,61.334515,26.280397,32.065014,27.549774,7.705506,30.415859,7.775586,13.574389,9.02509,0.47740899999999997,2.946526,13.2929,3.650384,4.289031,13.73153,4.298529,6.812242,19.452673,7.76628,0.56,3.84,2.367519,8.616223,8.266683,5.254426,14.226787,9.869483,8.108591,8.229558,6.16,16.139273,3.806851,161.829544,22.265129,20.249628,1.843,26.675314,16.431335,179.899094,7.845636,42.387844,9.354277,4.865912,4.737915,7.405094,3.101789,4.184719,62.726353,8.339737,2.063721,3.645213,48.93449,44.694096,7.640416,4.022872,14.5782,41.024509,2.27373,8.381059,6.447249,40.859131,40.971256,3.461696,,,3.131336,27.740253,,3.15634,63.046551,21.17417,2.337442,,43.114754,34.576908,14.165295,4.683034,31.966936,22.635649,3.15,17.831858,3.868677,,15.415556,2.467649,,,
2016-12-22,72.855904,58.61216,8.270981,12.675636,50.449364,41.327694,3.030024,23.167221,118.765259,23.883007,,26.290049,82.213219,26.867352,0.540094,61.502205,26.022324,31.686665,27.630802,7.640205,30.294361,7.756529,13.474822,8.993645,0.469831,2.946526,13.244088,3.619656,4.273349,13.588937,4.271719,6.710704,18.728855,7.76628,0.55,3.78,2.349718,8.506962,8.185636,5.246019,14.265605,9.850244,8.14002,8.16834,6.3,15.909261,3.753045,160.85199,21.67252,20.393242,1.843,26.304178,16.271805,179.207932,7.741375,41.96397,9.232396,4.759598,4.699458,7.248016,3.08555,4.131652,62.074142,8.1453970000000009,2.055499,3.637441,48.292732,44.212215,7.403584,3.964357,14.444915,40.813255,2.25228,8.321618,6.178285,40.169941,41.017761,3.408556,,,3.055169,27.656952,,3.112704,62.216991,20.891216,2.375918,,42.475342,34.047668,14.029834,4.624003,31.91857,22.595083,3.1,17.525919,3.840592,,15.245405,2.453048,,,
2016-12-23,72.322319,58.16534,8.23465,12.513767,50.167076,41.206764,2.987348,22.658052,117.540031,23.765648,,26.127008,81.667358,26.768936,0.540094,61.292587,25.635214,31.308313,27.266171,7.630877,30.21336,7.756529,13.441633,8.946476,0.47740899999999997,2.929543,13.081386,3.582784,4.257668,13.446348,4.262781,6.544553,18.321709,7.669201,0.55,3.79,2.358618,8.506962,8.072172,5.229204,14.20738,9.831005,8.092876,8.124611,6.22,15.794253,3.685785,159.874435,21.799509,20.141916,1.843,25.886652,16.271805,177.430649,7.802194,41.709641,9.156223,4.75142,4.730224,7.158257,3.004351,4.260529,61.767212,8.136948,2.030833,3.629668,48.453163,44.252365,7.362397,3.915595,14.428255,40.052769,2.25228,8.296145,6.107087,39.677658,40.878258,3.408556,,,2.995927,27.615297,,3.112704,62.170898,21.032692,2.337442,,43.43446,33.871254,13.875022,4.624003,31.72513,22.554516,3.11,17.525919,3.833571,,15.092271,2.445747,,,
2016-12-28,72.322319,57.840401,8.23465,12.576025,49.965439,41.146305,2.987348,22.742916,116.886581,23.765648,,26.453085,81.583389,26.768936,0.540094,60.873348,25.592199,31.450188,28.03595,7.976039,30.294361,7.727942,13.590983,8.946476,0.484987,2.938035,13.065115,3.588929,4.273349,13.574679,4.307465,6.812242,18.593138,7.669201,0.54,3.79,2.376419,8.538177,8.234264,5.279647,14.556741,9.811767,8.092876,8.203322,6.19,15.602575999999999,3.692512,160.585388,21.799509,19.998304,1.843,25.65469,16.311689,181.281403,7.889078,41.540089,9.171457,4.775954,4.791755,7.255496,3.020591,4.465216,62.18924,8.179196,2.088387,3.621896,48.814159,44.81456,7.455069,3.974109,14.511558,39.799263,2.316631,8.415024,6.138731,39.825348,40.785236,3.446513,,,3.00439,27.573645,,3.105431,64.290894,21.17417,2.366299,,43.845516,33.959457,14.242701,4.692872,33.466137,22.392256,3.11,17.65704,3.875698,,15.313467,2.474951,,,
2016-12-29,72.158134,57.718548,8.23465,12.650735,49.965439,41.085831,2.980235,22.488325,116.968246,23.883007,,26.127008,81.793327,26.867352,0.533814,61.292587,25.291117,31.261019,28.846233,7.901409,30.375357,7.708885,13.458227,9.072261,0.484987,2.921052,13.032574,3.552057,4.241985,13.446348,4.334274,6.692243,18.457422,7.572124,0.56,3.82,2.367519,8.600614,8.104591,5.229204,14.673196,9.773289,8.061449,8.282032,6.07,15.602575999999999,3.67906,160.763123,21.587864,19.818785,1.843,25.515516,16.192041,185.230865,7.828259,42.218296,9.308571,4.726886,4.845595,7.195656,3.020591,4.465216,62.496159,8.187644,2.055499,3.59858,49.13504,44.935032,7.434474,3.998491,14.411592,39.714771,2.320921,8.491447,6.146642,40.563763,40.273674,3.47688,,,3.046705,27.615297,,3.141794,64.613495,21.362801,2.347061,,43.982529,34.135883,14.320107,4.673195,33.562866,22.148859,3.08,17.525919,3.875698,,15.262422,2.482251,,,
2016-12-30,72.158134,57.88102,8.31942,12.837508,50.207401,41.327694,2.987348,22.912636,117.866753,24.205751,,26.127008,82.297188,26.900156,0.533814,62.089142,25.549191,31.970423,29.940119,8.022682,30.537367,7.794644,13.491417,9.135155,0.47740899999999997,2.904069,13.374251,3.564348,4.249826,13.717271,4.441514,6.839934,18.547899,7.863359,0.56,3.9,2.385319,8.663053,8.2991,5.271239,14.944921,9.811767,8.187162,8.247049,6.09,16.100939,3.699238,162.807083,21.587864,20.213724,1.843,25.793861,16.391451,187.304367,7.845636,42.726948,9.384748,4.726886,4.87636,7.255496,3.08555,4.525865,63.071629,8.314389,2.071944,3.652985,49.496033,45.738163,7.516852,4.037501,14.528221,40.179516,2.342371,8.474464,6.162463,40.21917,40.69223,3.53002,,,3.114411,28.073469,,3.15634,64.936096,21.834387,2.35668,,44.804638,34.224079,14.455565,4.791255,32.83744,22.513952,3.2,17.65704,3.938889,,15.466601,2.511454,,,
2017-01-03,74.53878,58.937096,8.331529,13.397827,50.812309,41.690483,3.04425,23.252085,119.908813,24.52849,,27.390562,84.564568,27.654669,0.540094,63.598392,26.452446,31.544781,30.021149,7.892079,31.063864,7.794644,13.574389,9.355277,0.484987,2.91256,13.74847,3.576639,4.3125540000000004,13.888379,4.432579,7.070701,18.185989,7.911898,0.56,3.83,2.420922,8.631834,8.218054,5.229204,14.867285,10.004154,8.312879,8.282032,6.17,16.17761,3.746319,163.784622,21.587864,20.357338,1.843,26.675314,16.550978,187.008163,7.93252,43.150833,9.369512,4.743243,4.891744,7.322815,3.028711,4.442473,62.918171,8.517179,2.137719,3.722936,49.496033,46.58144,7.537446,3.964357,14.661505,40.771011,2.350951,8.525414,6.130821,40.760674,40.69223,3.552794,,,3.148263,27.990168,,3.134522,65.028282,21.928703,2.395156,,44.347912,34.709217,14.571675,4.840446,32.934166,22.960175,3.2,18.181501,3.981016,,15.585705,2.540657,,,
2017-01-04,74.005196,59.302654,8.31942,13.696664,51.175259,41.539326,3.065588,22.997499,118.846962,24.352449,,27.716639,84.732529,27.753084,0.533814,63.766094,26.409431,31.544781,29.818583,7.82678,31.023367,7.870876,13.5412,9.371001,0.47740899999999997,2.921052,13.764742,3.607366,4.289031,13.959675,4.55769,7.079932,19.045527,7.911898,0.57,3.84,2.412021,8.694269,8.331519,5.279647,14.828466,10.119588,8.344307,8.255795,6.19,15.947596,3.712689,162.273865,22.053482,20.572762,1.843,25.979435,16.511097,186.61322,7.906456,43.277988,9.415215,4.685996,4.845595,7.330295,3.028711,4.41973,63.109985,8.449581,2.137719,3.808432,49.415813,47.06332,7.784576,4.003367,14.661505,41.193508,2.350951,8.729208,6.225749,41.351406,40.506203,3.53002,,,3.182115,27.823561,,3.061795,65.857841,21.645756,2.433633,,43.936855,34.621014,14.37816,4.801093,35.4006,23.00074,3.26,18.006681,3.966974,,15.55168,2.526056,,,
2017-01-05,74.45668,59.8307,8.3799689999999991,13.709113,51.538204,41.4184,3.072701,22.997499,121.215698,24.52849,,27.879679,86.160126,27.753084,0.527534,64.47879,26.667507,32.348774,29.291897,7.845435,31.185375,7.756529,13.557795,9.402449,0.47740899999999997,2.921052,13.797283,3.650384,4.390965,14.216339,4.477261,7.347621,19.000286,7.911898,0.56,3.87,2.420922,8.86597,8.380148,5.288054,15.003147,10.138824,8.344307,7.975937,6.2,16.100939,3.840481,164.67334,22.222801,21.147219,1.843,26.443354,16.750391,190.858917,8.002028,44.50724,9.445686,4.882267,4.907126,7.449973,3.020591,4.434892,64.682945,8.584775,2.162385,3.87061,49.496033,46.661751,8.103784,4.022872,14.994721,41.531506,2.372401,8.814123,6.281125,41.942139,41.343304,3.575569,,,3.292135,28.323381,,3.061795,68.20826,22.211657,2.433633,,44.439262,35.062042,13.991131,4.919153,36.416191,23.365828,3.33,18.443737,4.023143,,15.94302,2.555258,,,
2017-01-06,74.005196,59.708847,8.392078,14.007948,51.417221,41.720718,3.101151,23.294514,121.052361,24.499153,,27.716639,86.831947,27.818697,0.527534,64.394951,26.839556,32.159599,29.372919,7.88275,30.98287,7.737471,13.508013,9.371001,0.484987,2.929543,14.073876,3.644238,4.453693,14.294765,4.477261,7.089163,18.774092,7.911898,0.57,3.84,2.39422,8.83475,8.347729,5.153541,14.847876,10.061871,8.407164,8.028412,6.11,15.909261,3.914466,164.762177,22.095814,20.859989,1.843,25.840261,17.02956,192.636185,8.010716,44.888721,9.369512,4.939514,4.937891,7.442493,3.004351,4.41973,64.452751,8.618573,2.121275,3.855067,49.496033,47.705818,7.959625,3.983861,15.078027,41.827251,2.316631,8.712225,6.273213,41.942139,41.668842,3.590751,,,3.207504,28.031818,,3.054523,69.12999,22.070179,2.433633,,44.165222,35.017948,14.068537,4.988021,36.077663,23.00074,3.3,18.443737,4.030164,,15.840931,2.56986,,,
